                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 2.9122,                 3.3775,                 3.7518,                0.01455,                0.61905,                0.05261,                0.01515,                 2.9957,                 5.4551,                 3.6917,              0.0011277,              0.0011277,              0.0011277
                     18,                 2.7705,                  3.428,                 3.7118,                0.01111,                0.66667,                0.04541,                0.01403,                 3.0351,                 4.0014,                 3.6773,               0.001181,               0.001181,               0.001181
                     19,                 2.8072,                 3.3167,                 3.6521,                0.01481,                0.61905,                0.04516,                0.01359,                  3.021,                 4.5485,                 3.8308,              0.0012327,              0.0012327,              0.0012327
                     20,                 2.8027,                 3.3248,                 3.6852,                0.02162,                0.57143,                0.04802,                0.01403,                 3.0855,                 11.656,                 4.5191,              0.0012828,              0.0012828,              0.0012828
                     21,                 2.8608,                 3.3699,                 3.5508,                0.02418,                0.61905,                0.04092,                0.01132,                 3.1204,                 12.103,                  4.388,              0.0013313,              0.0013313,              0.0013313
                     22,                 2.7626,                 3.4706,                 3.4765,                0.02324,                0.61905,                0.03978,                0.01121,                 3.0995,                  10.47,                 4.2727,              0.0013783,              0.0013783,              0.0013783
                     23,                 2.7246,                 3.4249,                 3.4587,                0.01759,                0.61905,                0.03744,                0.01032,                 3.1132,                 5.0676,                 4.1458,              0.0014236,              0.0014236,              0.0014236
                     24,                 2.6545,                 3.2325,                 3.4567,                0.01078,                0.66667,                0.03587,                0.01011,                 3.0914,                 3.7016,                 3.9525,              0.0014674,              0.0014674,              0.0014674
                     25,                  2.777,                 3.3311,                 3.4881,                0.00275,                0.66667,                0.03647,                0.01002,                  3.053,                 3.5218,                 3.8801,              0.0015096,              0.0015096,              0.0015096
                     26,                 2.6567,                 3.2516,                 3.4384,                 0.0109,                0.66667,                0.03477,                0.01015,                 2.9954,                 3.9163,                  4.088,               0.001505,               0.001505,               0.001505
                     27,                 2.6865,                 3.3169,                 3.3899,                0.01497,                0.66667,                0.03554,                0.01038,                 2.9832,                 4.3204,                  4.233,              0.0014852,              0.0014852,              0.0014852
                     28,                 2.6999,                 3.1764,                 3.3481,                0.03345,                0.57143,                0.04141,                0.01045,                 3.0174,                 4.4418,                 4.1788,              0.0014654,              0.0014654,              0.0014654
                     29,                 2.6041,                 3.2948,                 3.3709,                 0.0151,                0.61905,                0.03686,                0.00974,                 3.1545,                 3.6544,                 3.8621,              0.0014456,              0.0014456,              0.0014456
                     30,                 2.5122,                 3.3629,                 3.3237,                0.13549,                0.14286,                0.04209,                0.01152,                 3.2443,                 3.5062,                 3.9736,              0.0014258,              0.0014258,              0.0014258
                     31,                 2.6392,                 3.2008,                 3.3347,                 0.1602,                0.19048,                0.11599,                0.02466,                 2.9491,                 4.1121,                 4.1014,               0.001406,               0.001406,               0.001406
                     32,                 2.5921,                 3.2181,                 3.3388,                 0.1886,                 0.2381,                0.10778,                0.02639,                 2.8283,                 4.2345,                 3.9306,              0.0013862,              0.0013862,              0.0013862
                     33,                 2.6677,                 3.3099,                 3.4071,                0.19665,                 0.2381,                0.10085,                0.02079,                 2.7541,                 4.4576,                 3.7482,              0.0013664,              0.0013664,              0.0013664
                     34,                 2.5369,                 3.2286,                 3.3301,                0.10593,                0.14286,                0.06483,                0.01651,                 2.6617,                 5.2271,                 3.6496,              0.0013466,              0.0013466,              0.0013466
                     35,                 2.5326,                 3.1972,                 3.2766,                0.18769,                0.19048,                0.09495,                0.02365,                 2.7739,                 6.2557,                 3.6358,              0.0013268,              0.0013268,              0.0013268
                     36,                 2.4839,                  3.321,                 3.2261,                0.51992,                0.19048,                0.23806,                0.04262,                 2.8726,                 7.0773,                 3.5984,               0.001307,               0.001307,               0.001307
                     37,                 2.4864,                 3.1666,                 3.1841,                0.29908,                0.19048,                 0.1918,                0.02997,                 2.9613,                 7.2905,                 3.6465,              0.0012872,              0.0012872,              0.0012872
                     38,                 2.4104,                 3.1022,                 3.1697,                0.10459,                0.42857,                0.07533,                0.01546,                 2.9064,                 5.8767,                 3.5396,              0.0012674,              0.0012674,              0.0012674
                     39,                 2.6638,                 3.2675,                 3.2402,                0.13497,                0.47619,                0.10438,                0.02485,                 2.8735,                 5.3861,                  3.545,              0.0012476,              0.0012476,              0.0012476
                     40,                 2.4273,                 3.1301,                 3.1715,                0.13696,                0.28571,                0.07624,                0.02065,                 2.7551,                 5.0755,                 3.5442,              0.0012278,              0.0012278,              0.0012278
                     41,                 2.5119,                  3.143,                 3.1706,                0.14811,                0.14286,                0.08051,                0.02246,                 2.6359,                 4.9911,                 3.3913,               0.001208,               0.001208,               0.001208
                     42,                 2.4882,                  3.104,                 3.2145,                0.21226,                0.28571,                0.17597,                0.03933,                 2.4585,                 4.8236,                 3.2201,              0.0011882,              0.0011882,              0.0011882
                     43,                  2.457,                 3.0784,                  3.139,                0.20666,                 0.2381,                0.16655,                0.04813,                 2.4957,                 4.8673,                 3.2629,              0.0011684,              0.0011684,              0.0011684
                     44,                  2.552,                  3.146,                 3.2134,                0.28007,                0.33333,                0.19707,                 0.0506,                 2.5345,                 4.8213,                 3.3128,              0.0011486,              0.0011486,              0.0011486
                     45,                 2.4163,                 3.0701,                 3.0901,                0.28099,                0.29816,                 0.1855,                0.06003,                  2.475,                 4.6844,                 3.2621,              0.0011288,              0.0011288,              0.0011288
                     46,                 2.4228,                 3.0428,                 3.1002,                0.15443,                0.28571,                0.14519,                0.04467,                 2.4649,                 4.4703,                 3.2401,               0.001109,               0.001109,               0.001109
                     47,                 2.5237,                 3.0118,                  3.056,                0.15274,                0.14286,                0.12989,                0.03088,                 2.5832,                 4.4634,                 3.3025,              0.0010892,              0.0010892,              0.0010892
                     48,                 2.4692,                  3.039,                 3.1143,                0.22218,                0.28571,                0.13314,                0.03868,                 2.5631,                 4.5081,                 3.2556,              0.0010694,              0.0010694,              0.0010694
                     49,                 2.4416,                 2.8615,                 3.1603,                0.30512,                 0.2381,                0.16301,                0.07579,                   2.44,                 4.5191,                   3.14,              0.0010496,              0.0010496,              0.0010496
                     50,                 2.3947,                 2.9448,                 3.0564,                0.29881,                0.28571,                0.16466,                0.06049,                  2.432,                 4.2321,                 3.1261,              0.0010298,              0.0010298,              0.0010298
                     51,                 2.4514,                 3.0277,                 3.1936,                0.16019,                0.33614,                0.12754,                0.03546,                 2.5375,                 3.7633,                 3.2112,                0.00101,                0.00101,                0.00101
                     52,                 2.4452,                 2.8226,                 3.0851,                0.24007,                0.33333,                0.16167,                0.04143,                 2.5691,                 3.6653,                 3.2072,              0.0009902,              0.0009902,              0.0009902
                     53,                 2.3188,                 2.8646,                 3.0478,                0.15862,                0.33333,                0.10585,                0.02882,                 2.5325,                 3.6851,                 3.1448,              0.0009704,              0.0009704,              0.0009704
                     54,                 2.2826,                 2.9077,                 3.0541,                 0.1237,                0.33333,                0.08471,                0.03089,                 2.4925,                 3.6116,                 3.1097,              0.0009506,              0.0009506,              0.0009506
                     55,                 2.3424,                 2.8633,                 2.9778,                0.08905,                0.14286,                0.07345,                0.02578,                   2.42,                  3.681,                 3.0662,              0.0009308,              0.0009308,              0.0009308
                     56,                 2.3513,                 2.8468,                  3.049,                0.13322,                0.14286,                0.07041,                0.02482,                 2.4644,                 3.5368,                 3.1154,               0.000911,               0.000911,               0.000911
                     57,                 2.3424,                 2.8735,                 3.0452,                0.21088,                0.14286,                0.12186,                 0.0406,                 2.5226,                 3.3732,                  3.224,              0.0008912,              0.0008912,              0.0008912
                     58,                 2.3127,                 2.7713,                 3.0194,                0.20526,                0.19048,                0.13906,                0.04429,                 2.6855,                 3.3531,                 3.3562,              0.0008714,              0.0008714,              0.0008714
                     59,                 2.3785,                 2.8609,                 3.0434,                0.24998,                0.14286,                0.17708,                0.05821,                 2.5616,                 3.3689,                 3.2469,              0.0008516,              0.0008516,              0.0008516
                     60,                 2.2601,                 2.7618,                 2.9273,                0.38191,                0.14286,                0.16377,                0.06582,                 2.4999,                 3.4428,                 3.1758,              0.0008318,              0.0008318,              0.0008318
                     61,                 2.3241,                 2.7631,                 3.0055,                0.19933,                 0.2381,                0.14659,                0.04648,                  2.489,                 3.4034,                 3.2079,               0.000812,               0.000812,               0.000812
                     62,                 2.3108,                 2.8193,                  2.908,                0.19154,                0.38095,                 0.1402,                 0.0351,                 2.5363,                 3.3122,                 3.2608,              0.0007922,              0.0007922,              0.0007922
                     63,                 2.2529,                 2.8775,                 2.8985,                0.07551,                0.09524,                0.06502,                 0.0189,                 2.5153,                 3.4387,                 3.3663,              0.0007724,              0.0007724,              0.0007724
                     64,                 2.2804,                 2.7317,                 3.0144,                0.09073,                0.10485,                0.06314,                0.01918,                  2.448,                 3.4982,                  3.417,              0.0007526,              0.0007526,              0.0007526
                     65,                 2.2093,                 2.7061,                  2.882,                0.09914,                0.19048,                0.08837,                0.02262,                  2.485,                 3.4317,                  3.241,              0.0007328,              0.0007328,              0.0007328
                     66,                 2.2948,                 2.7804,                 2.9552,                0.19632,                0.33333,                0.10512,                0.03097,                 2.4413,                 3.2896,                 3.1394,               0.000713,               0.000713,               0.000713
                     67,                 2.1954,                 2.6949,                 2.8691,                0.21185,                0.33333,                0.17202,                0.05378,                 2.4481,                 3.0697,                 3.1033,              0.0006932,              0.0006932,              0.0006932
                     68,                  2.192,                 2.6453,                 2.8338,                0.29842,                0.33333,                0.24899,                 0.0874,                 2.4743,                 2.9772,                 3.1242,              0.0006734,              0.0006734,              0.0006734
                     69,                 2.2438,                 2.6459,                 2.9571,                0.48483,                0.22509,                0.26973,                  0.096,                 2.5185,                 2.9224,                 3.1758,              0.0006536,              0.0006536,              0.0006536
                     70,                 2.3194,                 2.6069,                 2.9351,                0.54861,                0.19048,                0.24794,                0.08503,                  2.575,                 2.9519,                 3.2515,              0.0006338,              0.0006338,              0.0006338
                     71,                 2.2962,                 2.6758,                 2.8347,                 0.5103,                0.14286,                0.23213,                0.08037,                 2.5491,                 2.9983,                 3.2285,               0.000614,               0.000614,               0.000614
                     72,                 2.2645,                 2.6283,                 2.8614,                0.28265,                0.14286,                 0.2211,                0.07809,                 2.5723,                 3.0696,                 3.2142,              0.0005942,              0.0005942,              0.0005942
                     73,                 2.1375,                 2.6565,                 2.8673,                0.23215,                0.19048,                0.23388,                0.08422,                 2.5372,                 3.0714,                 3.1846,              0.0005744,              0.0005744,              0.0005744
                     74,                 2.1647,                 2.5474,                   2.78,                0.32554,                 0.2381,                0.24035,                0.08642,                 2.4794,                 3.1381,                 3.1534,              0.0005546,              0.0005546,              0.0005546
                     75,                 2.2281,                  2.519,                 2.8577,                0.33374,                0.19048,                0.26374,                0.08287,                 2.4415,                 3.2447,                 3.1498,              0.0005348,              0.0005348,              0.0005348
                     76,                 2.1414,                 2.5121,                 2.8603,                0.57519,                0.19048,                0.25091,                0.09123,                 2.4112,                 3.3471,                 3.1384,               0.000515,               0.000515,               0.000515
                     77,                 2.2781,                 2.5849,                 2.8792,                0.67956,                0.28571,                0.27609,                0.08104,                 2.4363,                  3.417,                 3.1222,              0.0004952,              0.0004952,              0.0004952
                     78,                 2.1492,                   2.57,                 2.8485,                 0.3407,                0.28571,                0.28563,                0.07767,                 2.4145,                 3.4758,                 3.1127,              0.0004754,              0.0004754,              0.0004754
                     79,                 2.2036,                 2.5263,                 2.7518,                0.77831,                0.28571,                0.32285,                0.09999,                 2.4033,                 3.4388,                 3.0887,              0.0004556,              0.0004556,              0.0004556
                     80,                 2.0368,                 2.3997,                 2.7498,                0.50922,                0.28571,                0.28554,                0.08359,                 2.3844,                 3.4344,                 3.0644,              0.0004358,              0.0004358,              0.0004358
                     81,                 2.1863,                 2.5179,                 2.7807,                0.38846,                0.19048,                0.22349,                0.06006,                 2.3651,                 3.4303,                 3.0531,               0.000416,               0.000416,               0.000416
                     82,                 2.0677,                 2.4033,                 2.7624,                0.25311,                0.14542,                0.20419,                0.05723,                 2.3592,                 3.4237,                 3.0519,              0.0003962,              0.0003962,              0.0003962
                     83,                 2.0074,                 2.4951,                 2.7762,                 0.3495,                0.28571,                0.26395,                0.07843,                 2.3298,                 3.3453,                 3.0301,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.9673,                 2.4085,                 2.7958,                0.29992,                0.28571,                0.25837,                0.08619,                 2.3139,                 3.2219,                 2.9983,              0.0003566,              0.0003566,              0.0003566
                     85,                 2.0869,                 2.4903,                 2.7914,                0.45517,                0.28571,                0.27518,                0.09114,                 2.2857,                 3.1939,                 2.9554,              0.0003368,              0.0003368,              0.0003368
                     86,                 2.0143,                 2.4303,                 2.7817,                0.60667,                 0.2218,                0.26288,                 0.0947,                 2.2221,                 3.2621,                 2.9061,               0.000317,               0.000317,               0.000317
                     87,                 2.0756,                 2.5142,                  2.683,                0.48451,                0.19048,                0.25292,                0.08744,                 2.1967,                 3.2906,                 2.8887,              0.0002972,              0.0002972,              0.0002972
                     88,                  2.059,                 2.4306,                 2.7336,                0.54097,                 0.2381,                0.29036,                0.09873,                 2.2016,                 3.2383,                 2.8935,              0.0002774,              0.0002774,              0.0002774
                     89,                 2.0835,                 2.6201,                 2.8373,                0.50985,                0.33333,                0.29965,                0.10038,                 2.2214,                 3.1081,                 2.8962,              0.0002576,              0.0002576,              0.0002576
                     90,                 2.0365,                  2.464,                 2.7811,                0.40885,                0.33333,                0.30716,                0.10491,                  2.238,                 3.0319,                 2.9051,              0.0002378,              0.0002378,              0.0002378
                     91,                 2.1242,                 2.8829,                 2.9326,                0.44143,                0.30179,                0.31974,                0.11152,                  2.253,                  3.051,                 2.9251,               0.000218,               0.000218,               0.000218
                     92,                  2.044,                 2.6963,                 2.9082,                0.35613,                0.28571,                0.32489,                0.12177,                 2.2918,                 3.0529,                 2.9879,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.8529,                 2.6568,                 2.7489,                0.41225,                0.38095,                0.31478,                0.13282,                 2.3022,                 3.0466,                 3.0167,              0.0001784,              0.0001784,              0.0001784
                     94,                 1.7391,                 2.6993,                 2.6532,                0.33886,                0.33333,                 0.3269,                 0.1524,                 2.2954,                 2.9916,                 2.9928,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.8815,                 2.4661,                 2.8125,                0.34426,                0.42857,                0.32665,                0.14433,                  2.255,                 2.9634,                 2.9509,              0.0001388,              0.0001388,              0.0001388
                     96,                 1.8158,                 2.5532,                 2.7127,                0.32234,                0.38095,                0.31503,                0.14811,                 2.2258,                 2.9948,                 2.9271,               0.000119,               0.000119,               0.000119
                     97,                 1.8052,                 2.3753,                 2.7266,                0.30509,                0.33455,                0.29892,                0.14653,                 2.2063,                 3.0031,                 2.9154,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.7965,                 2.4112,                 2.7187,                0.34717,                0.33333,                0.30871,                0.15097,                 2.1889,                 2.9962,                 2.9003,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.7396,                 2.3892,                 2.6964,                0.35489,                0.33333,                0.31868,                0.16165,                 2.1782,                  2.987,                 2.8902,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                  1.829,                 2.4163,                 2.7119,                0.50532,                0.28571,                0.33052,                0.16735,                 2.1742,                  2.965,                 2.8835,               3.98e-05,               3.98e-05,               3.98e-05
